grade;source;link;element;value;issue_type
23Х2НМФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1760;cu;"до &nbsp; 0.25";qualifier
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;c;0.70-0.80;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;cr;3.75-4.50;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;mo;0.40-1.00;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;v;0.80-1.20;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;w;17.50-19.00;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;co;4.25-5.75;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;mn;0.10-0.40;range
W18Cr4VCo5;zknives;https://zknives.com/knives/steels/w18cr4vco5.shtml;si;0.20-0.40;range
АКЦМ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1614;cr;"до &nbsp; 0.25";qualifier
АКЦМ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1614;ni;"до &nbsp; 0.2";qualifier
АКЦМ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1614;mn;0.1 - 0.7;range
АКЦМ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1614;si;0.8 - 1.6;range
АКЦМ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1614;cu;1.4 - 3;range
GPM23M3:2;marki;;c;1,35;comma
GPM23M3:2;marki;;v;3,9;comma
GPM23M3:2;marki;;s;0,03;comma
GPM23M3:2;marki;;p;0,03;comma
R10F5K5;zknives;https://zknives.com/knives/steels/r10f5k5.shtml;c;1.45-1.55;range
R10F5K5;zknives;https://zknives.com/knives/steels/r10f5k5.shtml;cr;4.00-4.60;range
R10F5K5;zknives;https://zknives.com/knives/steels/r10f5k5.shtml;v;4.30-5.10;range
R10F5K5;zknives;https://zknives.com/knives/steels/r10f5k5.shtml;w;10.00-11.50;range
R10F5K5;zknives;https://zknives.com/knives/steels/r10f5k5.shtml;co;5.00-6.00;range
1064;zknives;https://zknives.com/knives/steels/1064.shtml;c;0.60-0.70;range
1064;zknives;https://zknives.com/knives/steels/1064.shtml;mn;0.50-0.80;range
ПА-ЖГрД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2976;c;0.5 - 1.2;range
ПА-ЖГрД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2976;cu;2.3 - 3.5;range
ПВК1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=440;mn;"до &nbsp; 1.5";qualifier
ПВК1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=440;si;0.9 - 1.2;range
ПВК1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=440;s;"до &nbsp; 0.025";qualifier
ПВК1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=440;p;"до &nbsp; 0.05";qualifier
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;c;1.25 - 1.45;range
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;cr;11 - 12.5;range
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;v;0.7 - 0.9;range
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;ni;"до &nbsp; 0.4";qualifier
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;mn;0.15 - 0.45;range
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;si;0.1 - 0.4;range
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;s;"до &nbsp; 0.03";qualifier
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;p;"до &nbsp; 0.03";qualifier
Х12Ф1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=276;cu;"до &nbsp; 0.3";qualifier
EN8;zknives;https://zknives.com/knives/steels/en8.shtml;c;0.37-0.44;range
EN8;zknives;https://zknives.com/knives/steels/en8.shtml;mn;0.60-0.90;range
EN8;zknives;https://zknives.com/knives/steels/en8.shtml;si;0.10-0.35;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;c;0.3 - 0.4;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;cr;2.2 - 2.7;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;mo;"до &nbsp; 0.5";qualifier
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;v;0.2 - 0.5;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;w;7.5 - 8.5;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;ni;"до &nbsp; 0.35";qualifier
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;mn;0.15 - 0.4;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;si;0.15 - 0.4;range
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;s;"до &nbsp; 0.03";qualifier
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;p;"до &nbsp; 0.03";qualifier
3Х2В8Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=288;cu;"до &nbsp; 0.03";qualifier
H11;zknives;https://zknives.com/knives/steels/h11.shtml;c;0.33-0.43;range
H11;zknives;https://zknives.com/knives/steels/h11.shtml;cr;4.75-5.50;range
H11;zknives;https://zknives.com/knives/steels/h11.shtml;mo;1.10-1.60;range
H11;zknives;https://zknives.com/knives/steels/h11.shtml;v;0.30-0.60;range
H11;zknives;https://zknives.com/knives/steels/h11.shtml;mn;0.20-0.50;range
H11;zknives;https://zknives.com/knives/steels/h11.shtml;si;0.80-1.20;range
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;c;0.19 - 0.26;range
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;cr;0.9 - 1.2;range
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;ni;"до &nbsp; 0.3";qualifier
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;mn;1.5 - 1.9;range
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;si;0.4 - 0.7;range
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;s;"до &nbsp; 0.045";qualifier
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;p;"до &nbsp; 0.045";qualifier
20ХГ2Ц;splav;http://www.splav-kharkov.com/mat_start.php?name_id=128;cu;"до &nbsp; 0.3";qualifier
43WHAT;zknives;https://zknives.com/knives/steels/43what.shtml;c;0.33-0.43;range
43WHAT;zknives;https://zknives.com/knives/steels/43what.shtml;cr;4.75-5.50;range
43WHAT;zknives;https://zknives.com/knives/steels/43what.shtml;mo;1.10-1.60;range
43WHAT;zknives;https://zknives.com/knives/steels/43what.shtml;v;0.30-0.60;range
43WHAT;zknives;https://zknives.com/knives/steels/43what.shtml;mn;0.20-0.50;range
43WHAT;zknives;https://zknives.com/knives/steels/43what.shtml;si;0.80-1.20;range
10880;splav;http://www.splav-kharkov.com/mat_start.php?name_id=961;c;"до &nbsp; 0.035";qualifier
10880;splav;http://www.splav-kharkov.com/mat_start.php?name_id=961;mn;"до &nbsp; 0.3";qualifier
10880;splav;http://www.splav-kharkov.com/mat_start.php?name_id=961;si;"до &nbsp; 0.3";qualifier
10880;splav;http://www.splav-kharkov.com/mat_start.php?name_id=961;s;"до &nbsp; 0.03";qualifier
10880;splav;http://www.splav-kharkov.com/mat_start.php?name_id=961;p;"до &nbsp; 0.02";qualifier
10880;splav;http://www.splav-kharkov.com/mat_start.php?name_id=961;cu;"до &nbsp; 0.3";qualifier
ПОСК50-18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1669;ni;"до &nbsp; 0.02";qualifier
ПОСК50-18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1669;s;"до &nbsp; 0.02";qualifier
ПОСК50-18;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1669;cu;"до &nbsp; 0.08";qualifier
HS6-5-2-5SM35S;marki;;c;0,88-0,96;range
HS6-5-2-5SM35S;marki;;c;0,88-0,96;comma
HS6-5-2-5SM35S;marki;;v;1,70-2,00;range
HS6-5-2-5SM35S;marki;;v;1,70-2,00;comma
HS6-5-2-5SM35S;marki;;w;6,00-6,70;range
HS6-5-2-5SM35S;marki;;w;6,00-6,70;comma
HS6-5-2-5SM35S;marki;;s;0,06-0,15;range
HS6-5-2-5SM35S;marki;;s;0,06-0,15;comma
HS6-5-2-5SM35S;marki;;p;0,03;comma
FeCr50C70Si2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2194;c;6 - 8;range
FeCr50C70Si2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2194;cr;45 - 55;range
FeCr50C70Si2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2194;si;1.5 - 3;range
FeCr50C70Si2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2194;s;"до &nbsp; 0.1";qualifier
FeCr50C70Si2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2194;p;"до &nbsp; 0.05";qualifier
17347;zknives;https://zknives.com/knives/steels/17347.shtml;cr;16.50-18.50;range
17347;zknives;https://zknives.com/knives/steels/17347.shtml;mo;2.00-2.50;range
17347;zknives;https://zknives.com/knives/steels/17347.shtml;ni;10.00-13.50;range
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;c;"до &nbsp; 0.1";qualifier
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;cr;17 - 20;range
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;ni;8 - 12;range
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;mn;1 - 2;range
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;si;0.2 - 1;range
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;s;"до &nbsp; 0.03";qualifier
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;p;"до &nbsp; 0.035";qualifier
10Х18Н11БЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=561;nb;0.45 - 0.9;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;c;2.40-2.50;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;cr;4.75-5.75;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;mo;1.10-1.50;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;v;9.25-10.25;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;mn;0.35-0.60;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;si;0.75-1.10;range
A11;zknives;https://zknives.com/knives/steels/a11.shtml;s;0.050-0.090;range
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;c;"до &nbsp; 0.6";qualifier
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;v;48 - 60;range
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;mn;"до &nbsp; 5";qualifier
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;si;"до &nbsp; 2";qualifier
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;s;"до &nbsp; 0.03";qualifier
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;p;"до &nbsp; 0.07";qualifier
ФВд50У0.6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2087;cu;"до &nbsp; 0.2";qualifier
BS1407;zknives;https://zknives.com/knives/steels/bs1407.shtml;c;0.95-1.25;range
BS1407;zknives;https://zknives.com/knives/steels/bs1407.shtml;cr;0.35-0.45;range
BS1407;zknives;https://zknives.com/knives/steels/bs1407.shtml;mn;0.25-0.45;range
BS1407;zknives;https://zknives.com/knives/steels/bs1407.shtml;si;0.00-0.40;range
BS1407;zknives;https://zknives.com/knives/steels/bs1407.shtml;s;0.00-0.045;range
BS1407;zknives;https://zknives.com/knives/steels/bs1407.shtml;p;0.00-0.045;range
Кр00;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2823;si;"min &nbsp; 99";qualifier
19829;zknives;https://zknives.com/knives/steels/19829.shtml;c;0.82-0.90;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;cr;3.80-4.40;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;mo;4.80-5.30;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;v;1.70-2.10;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;w;5.50-6.50;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;ni;0.00-0.40;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;mn;0.00-0.50;range
19829;zknives;https://zknives.com/knives/steels/19829.shtml;si;0.00-0.50;range
1.2410;zknives;https://zknives.com/knives/steels/1.2410.shtml;c;0.70-0.75;range
1.2410;zknives;https://zknives.com/knives/steels/1.2410.shtml;cr;0.20-0.30;range
1.2410;zknives;https://zknives.com/knives/steels/1.2410.shtml;mn;0.30-0.35;range
1.2410;zknives;https://zknives.com/knives/steels/1.2410.shtml;si;0.20-0.25;range
KEYLOS2316;zknives;https://zknives.com/knives/steels/keylos2316.shtml;c;0.33-0.45;range
KEYLOS2316;zknives;https://zknives.com/knives/steels/keylos2316.shtml;cr;15.50-17.50;range
KEYLOS2316;zknives;https://zknives.com/knives/steels/keylos2316.shtml;mo;0.80-1.30;range
KEYLOS2316;zknives;https://zknives.com/knives/steels/keylos2316.shtml;mn;1.00-1.50;range
LO-K 2419.05O7;marki;;c;1,3;comma
LO-K 2419.05O7;marki;;v;0,2;comma
LO-K 2419.05O7;marki;;w;1,3;comma
DNH75;zknives;https://zknives.com/knives/steels/dnh75.shtml;c;0.70-0.80;range
DNH75;zknives;https://zknives.com/knives/steels/dnh75.shtml;mn;0.40-0.70;range
Inox2;zknives;https://zknives.com/knives/steels/inox2.shtml;cr;12.00-14.00;range
Red Streak;zknives;https://zknives.com/knives/steels/red_streak.shtml;c;0.73-0.83;range
Red Streak;zknives;https://zknives.com/knives/steels/red_streak.shtml;cr;3.80-4.50;range
Red Streak;zknives;https://zknives.com/knives/steels/red_streak.shtml;v;0.80-1.20;range
Red Streak;zknives;https://zknives.com/knives/steels/red_streak.shtml;w;17.00-19.00;range
ЛА85-0.5;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1313;cu;84 - 85.6;range
А6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1218;mn;"до &nbsp; 0.03";qualifier
А6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1218;si;"до &nbsp; 0.18";qualifier
А6;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1218;cu;"до &nbsp; 0.01";qualifier
19581;zknives;https://zknives.com/knives/steels/19581.shtml;c;2.00-2.85;range
19581;zknives;https://zknives.com/knives/steels/19581.shtml;cr;5.00-5.75;range
19581;zknives;https://zknives.com/knives/steels/19581.shtml;mo;0.90-1.40;range
19581;zknives;https://zknives.com/knives/steels/19581.shtml;v;3.90-5.15;range
19581;zknives;https://zknives.com/knives/steels/19581.shtml;w;0.50-1.50;range
11XF;zknives;https://zknives.com/knives/steels/11xf.shtml;c;0.45-1.00;range
11XF;zknives;https://zknives.com/knives/steels/11xf.shtml;cr;0.70-1.20;range
11XF;zknives;https://zknives.com/knives/steels/11xf.shtml;v;0.10-0.30;range
11XF;zknives;https://zknives.com/knives/steels/11xf.shtml;mn;0.10-0.90;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;c;0.27 - 0.34;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;cr;1.6 - 2;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;v;0.18 - 0.28;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;w;1.2 - 1.6;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;ni;1.4 - 1.8;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;mn;0.3 - 0.6;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;si;0.17 - 0.37;range
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;s;"до &nbsp; 0.025";qualifier
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;p;"до &nbsp; 0.025";qualifier
30Х2НВФА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3099;cu;"до &nbsp; 0.25";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;c;"до &nbsp; 0.12";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;cr;"до &nbsp; 0.3";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;v;"до &nbsp; 0.12";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;ni;"до &nbsp; 0.3";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;mn;"до &nbsp; 1.7";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;si;"до &nbsp; 0.8";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;s;"до &nbsp; 0.035";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;p;"до &nbsp; 0.03";qualifier
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;cu;0.15 - 0.3;range
09Г2СД-1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3342;n;"до &nbsp; 0.012";qualifier
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;c;"до &nbsp; 0.04";qualifier
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;cr;0.3 - 0.6;range
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;co;26.5 - 28;range
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;ni;"до &nbsp; 0.3";qualifier
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;mn;0.2 - 0.4;range
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;si;"до &nbsp; 0.25";qualifier
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;s;"до &nbsp; 0.015";qualifier
27КХ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=688;p;"до &nbsp; 0.015";qualifier
H&R Piston;zknives;https://zknives.com/knives/steels/h~r_piston.shtml;c;1.05-1.15;range
H&R Piston;zknives;https://zknives.com/knives/steels/h~r_piston.shtml;cr;0.40-0.60;range
H&R Piston;zknives;https://zknives.com/knives/steels/h~r_piston.shtml;mn;0.10-0.40;range
H&R Piston;zknives;https://zknives.com/knives/steels/h~r_piston.shtml;si;0.10-0.40;range
FeCr50C50;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2167;c;4 - 6;range
FeCr50C50;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2167;cr;45 - 55;range
FeCr50C50;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2167;si;"до &nbsp; 1.5";qualifier
FeCr50C50;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2167;s;"до &nbsp; 0.1";qualifier
FeCr50C50;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2167;p;"до &nbsp; 0.05";qualifier
ЛК;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1530;ni;"до &nbsp; 0.2";qualifier
ЛК;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1530;mn;"до &nbsp; 0.8";qualifier
ЛК;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1530;si;2.8 - 4.5;range
ЛК;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1530;p;"до &nbsp; 0.1";qualifier
ЛК;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1530;cu;76 - 81;range
T61203L3;marki;;c;0,95-1,10;range
T61203L3;marki;;c;0,95-1,10;comma
T61203L3;marki;;v;0,10-0,30;range
T61203L3;marki;;v;0,10-0,30;comma
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;c;0.5 - 0.6;range
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;cr;20 - 22;range
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;ni;3.5 - 4.5;range
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;mn;8 - 10;range
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;si;"до &nbsp; 0.45";qualifier
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;s;"до &nbsp; 0.03";qualifier
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;p;"до &nbsp; 0.04";qualifier
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;cu;"до &nbsp; 0.3";qualifier
55Х20Г9АН4;splav;http://www.splav-kharkov.com/mat_start.php?name_id=946;n;0.3 - 0.6;range
1145;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1699;mn;"до &nbsp; 0.05";qualifier
1145;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1699;cu;"до &nbsp; 0.05";qualifier
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;c;0.75-0.85;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;cr;4.00-4.75;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;mo;0.40-1.00;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;v;1.50-2.10;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;w;18.50-21.00;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;co;11.00-13.00;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;mn;0.20-0.40;range
Kobalt15;zknives;https://zknives.com/knives/steels/kobalt15.shtml;si;0.20-0.40;range
STS440B;zknives;https://zknives.com/knives/steels/sts440b.shtml;c;0.75-1.05;range
STS440B;zknives;https://zknives.com/knives/steels/sts440b.shtml;w;0.00-0.14;range
STS440B;zknives;https://zknives.com/knives/steels/sts440b.shtml;s;0.004-0.035;range
STS440B;zknives;https://zknives.com/knives/steels/sts440b.shtml;p;0.026-0.040;range
D70-2;zknives;https://zknives.com/knives/steels/d70-2.shtml;c;0.65-0.75;range
D70-2;zknives;https://zknives.com/knives/steels/d70-2.shtml;mn;0.40-0.70;range
R12M3K5F2-MP;zknives;https://zknives.com/knives/steels/r12m3k5f2-mp.shtml;c;1.05-1.15;range
