grade,db_grade,link,updated_fields,source,note
HS100,HS100,https://zknives.com/knives/steels/hs100.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Electrite Dynamax,Electrite Dynamax,https://zknives.com/knives/steels/electrite_dynamax.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
LO-S 3247,LO-S 3247,https://zknives.com/knives/steels/lo-s_3247.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Mo42,Mo42,https://zknives.com/knives/steels/mo42.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
BRCMO2,BRCMO2,https://zknives.com/knives/steels/brcmo2.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
HM42,HM42,https://zknives.com/knives/steels/hm42.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
FAX18,FAX18,https://zknives.com/knives/steels/fax18.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
SVZ42,SVZ42,https://zknives.com/knives/steels/svz42.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Gigant101,Gigant101,https://zknives.com/knives/steels/gigant101.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
KO13,KO13,https://zknives.com/knives/steels/ko13.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Rapidur 3247,Rapidur 3247,https://zknives.com/knives/steels/rapidur_3247.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
SIRapid 3247,SIRapid 3247,https://zknives.com/knives/steels/sirapid_3247.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Thyrapid3247,Thyrapid3247,https://zknives.com/knives/steels/thyrapid3247.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
TKM3247,TKM3247,https://zknives.com/knives/steels/tkm3247.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Cyclops M42,Cyclops M42,https://zknives.com/knives/steels/cyclops_m42.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Hypercut,Hypercut,https://zknives.com/knives/steels/hypercut.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
VKM42,VKM42,https://zknives.com/knives/steels/vkm42.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
Zivs M42,Zivs M42,https://zknives.com/knives/steels/zivs_m42.shtml,"manufacturer,standard,nb,n,tech,analogues",zknives_mismatches.csv,link
M48,M48,https://zknives.com/knives/steels/m48.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
HS10-4-3-10,HS10-4-3-10,https://zknives.com/knives/steels/hs10-4-3-10.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
SKH57,SKH57,https://zknives.com/knives/steels/skh57.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
BT42,BT42,https://zknives.com/knives/steels/bt42.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
W10Mo4Cr4V3Co10,W10Mo4Cr4V3Co10,https://zknives.com/knives/steels/w10mo4cr4v3co10.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech",zknives_mismatches.csv,link
T11348,T11348,https://zknives.com/knives/steels/t11348.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
SK10V,SK10V,https://zknives.com/knives/steels/sk10v.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
R14,R14,https://zknives.com/knives/steels/r14.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
WKE4,WKE4,https://zknives.com/knives/steels/wke4.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
CPM Rex 76,CPM Rex 76,https://zknives.com/knives/steels/cpm_rex_76.shtml,"manufacturer,standard,ni,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
MH57,MH57,https://zknives.com/knives/steels/mh57.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
MH8,MH8,https://zknives.com/knives/steels/mh8.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
ASP2048,ASP2048,https://zknives.com/knives/steels/asp2048.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
ASP2051,ASP2051,https://zknives.com/knives/steels/asp2051.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
GPM48,GPM48,https://zknives.com/knives/steels/gpm48.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
XVC5,XVC5,https://zknives.com/knives/steels/xvc5.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
HS93R,HS93R,https://zknives.com/knives/steels/hs93r.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
HS98M,HS98M,https://zknives.com/knives/steels/hs98m.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
FM38V,FM38V,https://zknives.com/knives/steels/fm38v.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
MV10,MV10,https://zknives.com/knives/steels/mv10.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
RHM7,RHM7,https://zknives.com/knives/steels/rhm7.shtml,"manufacturer,standard,ni,mn,si,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
M62,M62,https://zknives.com/knives/steels/m62.shtml,"manufacturer,standard,co,ni,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
PM M62,PM M62,https://zknives.com/knives/steels/pm_m62.shtml,"manufacturer,standard,co,ni,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
T11362,T11362,https://zknives.com/knives/steels/t11362.shtml,"manufacturer,standard,co,ni,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
CPM Rex 20,CPM Rex 20,https://zknives.com/knives/steels/cpm_rex_20.shtml,"manufacturer,standard,co,ni,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
CPM VIM CRU 20,CPM VIM CRU 20,https://zknives.com/knives/steels/cpm_vim_cru_20.shtml,"manufacturer,standard,co,ni,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
ASP2062,ASP2062,https://zknives.com/knives/steels/asp2062.shtml,"manufacturer,standard,co,ni,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
M7,M7,https://zknives.com/knives/steels/m7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
S2-9-2,S2-9-2,https://zknives.com/knives/steels/s2-9-2.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
1.3348,1.3348,https://zknives.com/knives/steels/1.3348.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
HS2-9-2,HS2-9-2,https://zknives.com/knives/steels/hs2-9-2.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
SKH58,SKH58,https://zknives.com/knives/steels/skh58.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
2782,2782,https://zknives.com/knives/steels/2782.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Z100DCWV09-04-02-02,Z100DCWV09-04-02-02,https://zknives.com/knives/steels/z100dcwv09-04-02-02.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Z100WCWV09-04-02-02,Z100WCWV09-04-02-02,https://zknives.com/knives/steels/z100wcwv09-04-02-02.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
W2Mo9Cr4v2,W2Mo9Cr4v2,https://zknives.com/knives/steels/w2mo9cr4v2.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
F.5607,F.5607,https://zknives.com/knives/steels/f.5607.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
R2M9,R2M9,https://zknives.com/knives/steels/r2m9.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
T11307,T11307,https://zknives.com/knives/steels/t11307.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Motuf,Motuf,https://zknives.com/knives/steels/motuf.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Alpha7,Alpha7,https://zknives.com/knives/steels/alpha7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
LMW-V,LMW-V,https://zknives.com/knives/steels/lmw-v.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
S400,S400,https://zknives.com/knives/steels/s400.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Rex M7,Rex M7,https://zknives.com/knives/steels/rex_m7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Mo19,Mo19,https://zknives.com/knives/steels/mo19.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
DMo5V,DMo5V,https://zknives.com/knives/steels/dmo5v.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
DMo9V,DMo9V,https://zknives.com/knives/steels/dmo9v.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
EM7,EM7,https://zknives.com/knives/steels/em7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
GPM7,GPM7,https://zknives.com/knives/steels/gpm7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
HYM7,HYM7,https://zknives.com/knives/steels/hym7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
H&R M7,H&R M7,https://zknives.com/knives/steels/h~r_m7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
B94,B94,https://zknives.com/knives/steels/b94.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Tatmo VN,Tatmo VN,https://zknives.com/knives/steels/tatmo_vn.shtml,"manufacturer,standard,co,ni,si,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Tatmo V,Tatmo V,https://zknives.com/knives/steels/tatmo_v.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
BR885,BR885,https://zknives.com/knives/steels/br885.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
HM7,HM7,https://zknives.com/knives/steels/hm7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
SVX822,SVX822,https://zknives.com/knives/steels/svx822.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
GigantM9V,GigantM9V,https://zknives.com/knives/steels/gigantm9v.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
SIRapid 3348,SIRapid 3348,https://zknives.com/knives/steels/sirapid_3348.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Molva C,Molva C,https://zknives.com/knives/steels/molva_c.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Thyrapid3348,Thyrapid3348,https://zknives.com/knives/steels/thyrapid3348.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
3348,3348,https://zknives.com/knives/steels/3348.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Motung CV,Motung CV,https://zknives.com/knives/steels/motung_cv.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
Vasco M7,Vasco M7,https://zknives.com/knives/steels/vasco_m7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
VWM7,VWM7,https://zknives.com/knives/steels/vwm7.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,analogues",zknives_mismatches.csv,link
A10,A10,https://zknives.com/knives/steels/a10.shtml,"manufacturer,standard,cr,v,w,co,nb,n,analogues",zknives_mismatches.csv,link
T30110,T30110,https://zknives.com/knives/steels/t30110.shtml,"manufacturer,standard,cr,v,w,co,nb,n",zknives_mismatches.csv,link
PMV9,PMV9,https://zknives.com/knives/steels/pmv9.shtml,"manufacturer,standard,w,co,ni,mn,si,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
CPM 9V,CPM 9V,https://zknives.com/knives/steels/cpm_9v.shtml,"manufacturer,standard,co,ni,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
PMD9,PMD9,https://zknives.com/knives/steels/pmd9.shtml,"manufacturer,standard,w,co,ni,mn,si,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
ASP2009,ASP2009,https://zknives.com/knives/steels/asp2009.shtml,"manufacturer,standard,w,co,ni,mn,si,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
GPM9,GPM9,https://zknives.com/knives/steels/gpm9.shtml,"manufacturer,standard,w,co,ni,mn,si,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
DuraTech Nine,DuraTech Nine,https://zknives.com/knives/steels/duratech_nine.shtml,"manufacturer,standard,co,ni,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
DuraTech 9,DuraTech 9,https://zknives.com/knives/steels/duratech_9.shtml,"manufacturer,standard,w,co,ni,mn,si,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
Z-A11LVPM,Z-A11LVPM,https://zknives.com/knives/steels/z-a11lvpm.shtml,"manufacturer,standard,w,co,ni,mn,si,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
A18,A18,https://zknives.com/knives/steels/a18.shtml,"standard,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Narva8B,Narva8B,https://zknives.com/knives/steels/narva8b.shtml,"w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Slitter Knife #46,Slitter Knife #46,https://zknives.com/knives/steels/slitter_knife_!46.shtml,"w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Whitebear,Whitebear,https://zknives.com/knives/steels/whitebear.shtml,"w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
PMA 18,PMA 18,https://zknives.com/knives/steels/pma_18.shtml,"w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
LSI PMA A18,LSI PMA A18,https://zknives.com/knives/steels/lsi_pma_a18.shtml,"w,co,ni,cu,nb,n",zknives_mismatches.csv,link
W1,W1,https://zknives.com/knives/steels/w1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C80W1,C80W1,https://zknives.com/knives/steels/c80w1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C105W1,C105W1,https://zknives.com/knives/steels/c105w1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C70W2,C70W2,https://zknives.com/knives/steels/c70w2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C80W2,C80W2,https://zknives.com/knives/steels/c80w2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C100W1,C100W1,https://zknives.com/knives/steels/c100w1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.1654,1.1654,https://zknives.com/knives/steels/1.1654.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.1620,1.1620,https://zknives.com/knives/steels/1.1620.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.1625,1.1625,https://zknives.com/knives/steels/1.1625.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.1645,1.1645,https://zknives.com/knives/steels/1.1645.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.1545,1.1545,https://zknives.com/knives/steels/1.1545.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
UC70KU,UC70KU,https://zknives.com/knives/steels/uc70ku.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SK2,SK2,https://zknives.com/knives/steels/sk2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SK5,SK5,https://zknives.com/knives/steels/sk5.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SK3,SK3,https://zknives.com/knives/steels/sk3.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SK1,SK1,https://zknives.com/knives/steels/sk1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SK140,SK140,https://zknives.com/knives/steels/sk140.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SK120,SK120,https://zknives.com/knives/steels/sk120.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Y105,Y105,https://zknives.com/knives/steels/y105.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Y70,Y70,https://zknives.com/knives/steels/y70.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
BW1,BW1,https://zknives.com/knives/steels/bw1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C36KU,C36KU,https://zknives.com/knives/steels/c36ku.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19132,19132,https://zknives.com/knives/steels/19132.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19133,19133,https://zknives.com/knives/steels/19133.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19152,19152,https://zknives.com/knives/steels/19152.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19191,19191,https://zknives.com/knives/steels/19191.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19192PH,19192PH,https://zknives.com/knives/steels/19192ph.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19221,19221,https://zknives.com/knives/steels/19221.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C.1842,C.1842,https://zknives.com/knives/steels/c.1842.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
F.5118,F.5118,https://zknives.com/knives/steels/f.5118.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
U11,U11,https://zknives.com/knives/steels/u11.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U12A-1,U12A-1,https://zknives.com/knives/steels/u12a-1.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U12A-2,U12A-2,https://zknives.com/knives/steels/u12a-2.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U10A-1,U10A-1,https://zknives.com/knives/steels/u10a-1.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U10-1,U10-1,https://zknives.com/knives/steels/u10-1.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U10A-2,U10A-2,https://zknives.com/knives/steels/u10a-2.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U13-1,U13-1,https://zknives.com/knives/steels/u13-1.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U13A-1,U13A-1,https://zknives.com/knives/steels/u13a-1.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
U13A-2,U13A-2,https://zknives.com/knives/steels/u13a-2.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
